datastore_id,ts,read_latency_ms,write_latency_ms,iops_read,iops_write,congestion_pct,used_capacity_pct,cache_tier_usage_pct,resync_backlog_gb
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T06:56:00,3.21,5.31,2501,1530,9.76,58.0,51.48,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T06:56:00,3.19,3.94,2634,1742,4.97,58.0,48.47,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T06:56:00,3.33,4.99,2603,1605,7.99,58.0,44.22,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T06:58:00,2.63,3.42,2740,1564,6.97,60.78,47.19,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T06:58:00,3.12,5.47,2499,1476,4.78,58.0,43.48,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T06:58:00,3.67,5.44,2706,1507,6.96,58.0,49.9,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T06:58:00,3.65,5.2,2529,1597,5.93,58.0,51.08,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:00:00,3.46,4.58,2685,1601,6.07,60.39,48.82,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:00:00,3.58,4.22,2686,1719,7.38,58.0,45.76,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:00:00,3.89,4.87,2593,1589,9.13,58.0,44.09,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:00:00,3.36,4.42,2494,1769,7.43,58.0,47.42,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:02:00,4.31,5.08,2600,1854,7.86,60.7,49.77,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:02:00,3.36,4.65,2518,1544,3.92,58.0,48.02,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:02:00,3.3,4.78,2471,1586,7.24,58.0,48.51,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:02:00,3.41,4.89,2630,1433,9.38,58.0,47.49,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:04:00,2.66,5.44,2608,1650,5.05,60.03,47.36,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:04:00,3.4,5.79,2457,1613,3.82,58.0,47.45,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:04:00,3.54,5.12,2539,1515,5.45,58.0,43.78,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:04:00,3.49,5.55,2610,1528,7.48,58.0,46.33,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:06:00,4.13,5.02,2675,1676,6.19,60.08,46.61,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:06:00,3.6,4.46,2549,1493,4.58,58.0,48.76,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:06:00,3.4,4.74,2683,1492,6.53,58.0,49.02,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:06:00,2.83,4.98,2764,1584,5.96,58.0,50.29,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:08:00,3.23,5.03,2417,1646,6.52,60.83,43.88,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:08:00,3.21,4.28,2592,1606,8.01,58.0,45.81,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:08:00,3.13,4.85,2554,1724,5.13,58.0,46.35,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:08:00,3.17,5.03,2596,1567,5.48,58.0,47.27,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:10:00,3.43,4.39,2469,1562,9.46,60.66,47.0,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:10:00,3.41,5.14,2719,1692,8.07,58.0,49.11,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:10:00,3.51,4.88,2545,1655,8.48,58.0,48.67,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:10:00,3.7,4.7,2759,1463,6.87,58.0,45.01,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:12:00,3.3,5.83,2640,1792,6.02,60.7,47.16,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:12:00,2.9,5.79,2557,1674,3.91,58.0,45.92,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:12:00,3.87,4.48,2600,1518,4.91,58.0,49.11,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:12:00,2.89,4.25,2700,1617,4.69,58.0,49.35,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:14:00,3.54,4.3,2437,1779,5.41,60.45,44.31,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:14:00,3.37,4.77,2707,1687,7.04,58.0,46.64,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:14:00,3.65,4.1,2587,1727,5.35,58.0,47.55,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:14:00,3.53,4.33,2731,1385,7.17,58.0,49.23,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:16:00,3.4,5.01,2620,1589,4.59,61.03,46.78,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:16:00,3.57,5.08,2676,1705,6.72,58.0,44.41,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:16:00,3.38,4.94,2641,1594,4.86,58.0,45.5,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:16:00,3.46,5.05,2713,1553,6.54,58.0,46.7,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:18:00,3.37,4.78,2611,1700,8.25,60.89,47.69,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:18:00,3.66,4.61,2797,1651,7.15,58.0,47.94,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:18:00,3.23,4.66,2695,1584,7.0,58.0,44.23,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:18:00,3.36,4.91,2770,1769,6.66,58.0,47.93,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:20:00,3.82,5.95,2560,1658,6.02,60.56,44.14,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:20:00,3.02,5.26,2540,1676,10.46,58.0,51.61,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:20:00,2.89,4.8,2663,1881,6.07,58.0,46.92,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:20:00,3.89,5.73,2755,1757,8.43,58.0,47.75,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:22:00,3.73,4.37,2762,1628,7.7,60.78,47.5,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:22:00,3.66,4.31,2652,1603,7.4,58.0,49.14,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:22:00,3.62,4.67,2758,1691,9.11,58.0,48.11,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:22:00,2.94,4.8,2807,1667,5.81,58.0,50.94,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:24:00,3.67,4.22,2934,1577,5.48,60.42,44.82,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:24:00,3.41,4.78,2580,1709,4.72,58.0,45.78,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:24:00,3.44,4.34,2584,1570,8.99,58.0,49.27,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:24:00,3.93,5.52,2720,1661,7.32,58.0,48.7,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:26:00,4.01,4.93,2644,1569,6.37,60.66,47.43,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:26:00,3.44,4.67,2904,1724,5.04,58.0,45.14,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:26:00,3.13,4.75,2786,1819,9.46,58.0,44.91,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:26:00,3.67,4.8,2472,1685,5.44,58.0,48.38,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:28:00,3.52,6.56,2717,1629,9.47,60.47,48.65,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:28:00,3.6,4.03,2761,1610,6.5,58.0,48.81,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:28:00,3.25,4.12,2687,1755,10.64,58.0,45.14,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:28:00,3.55,4.71,2632,1824,7.99,58.0,51.09,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:30:00,3.58,4.97,2762,1764,6.54,60.71,46.57,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:30:00,3.29,4.09,2732,1791,6.98,58.0,42.05,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:30:00,2.99,4.42,2842,1555,11.56,58.0,50.55,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:30:00,3.97,4.68,2787,1805,8.23,58.0,44.09,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:32:00,3.39,5.29,2880,1714,5.36,60.53,46.75,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:32:00,3.32,5.02,2543,1715,7.27,58.0,48.69,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:32:00,3.39,5.12,2839,1586,7.37,58.0,50.81,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:32:00,3.42,4.76,3018,1736,3.67,58.0,44.53,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:34:00,3.32,5.0,2773,1688,8.1,60.66,52.57,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:34:00,3.52,4.55,2809,1786,6.73,58.0,49.98,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:34:00,3.56,3.82,2814,1707,3.75,58.0,48.04,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:34:00,2.81,4.96,2823,1737,6.31,58.0,48.06,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:36:00,3.26,5.4,2756,1704,5.85,61.31,45.7,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:36:00,3.95,5.77,2726,1797,6.12,58.0,48.82,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:36:00,3.56,4.37,2860,1770,7.09,58.0,46.38,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:36:00,3.41,4.79,2732,1688,6.04,58.0,47.28,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:38:00,3.54,5.84,2805,1868,6.45,61.2,47.33,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:38:00,3.27,5.0,2910,1902,7.07,58.0,46.46,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:38:00,3.26,4.48,2805,1771,6.94,58.0,49.57,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:38:00,3.62,4.83,2588,1947,6.0,58.0,45.68,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:40:00,3.41,4.7,2888,1728,8.22,60.77,48.64,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:40:00,3.83,4.45,2741,1929,4.51,58.0,48.97,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:40:00,3.87,5.07,2720,1871,7.27,58.0,44.93,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:40:00,3.47,4.72,2711,1785,10.3,58.0,48.63,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:42:00,3.8,4.74,3013,1859,7.77,60.83,53.13,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:42:00,2.95,5.13,2792,1554,6.09,58.0,47.98,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:42:00,3.28,5.24,3033,1674,6.92,58.0,46.76,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:42:00,3.45,4.91,2751,1644,9.0,58.0,47.43,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:44:00,3.11,4.79,2648,1631,12.08,60.5,49.9,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:44:00,3.0,4.88,2703,1652,4.1,58.0,45.58,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:44:00,4.19,5.45,2774,1743,6.93,58.0,50.19,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:44:00,4.32,4.0,2882,1678,7.56,58.0,50.32,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:46:00,3.21,5.34,2599,1679,6.02,61.12,49.22,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:46:00,3.74,5.09,2960,1748,6.67,58.0,52.77,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:46:00,3.72,5.1,2766,1708,3.94,58.0,49.68,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:46:00,2.87,4.92,2935,1749,6.26,58.0,51.14,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:48:00,3.02,4.34,2941,1721,10.35,60.54,50.11,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:48:00,2.94,6.07,3006,1816,9.19,58.0,50.33,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:48:00,2.64,5.5,2802,1739,8.81,58.0,46.9,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:48:00,3.76,4.76,3011,1921,8.39,58.0,48.13,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:50:00,3.85,4.55,2727,1827,7.12,61.09,47.85,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:50:00,3.78,5.72,3099,1799,5.84,58.0,47.96,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:50:00,3.75,4.83,2801,1679,6.96,58.0,48.57,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:50:00,2.92,5.13,3016,1776,6.18,58.0,49.1,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:52:00,4.23,4.8,2923,1772,2.74,60.61,52.49,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:52:00,2.91,5.05,2863,1875,6.77,58.0,58.34,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:52:00,3.73,5.07,2835,1793,3.84,58.0,45.1,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:52:00,3.19,4.78,2977,1929,8.44,58.0,46.06,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:54:00,3.58,4.59,2910,1899,10.66,60.88,51.51,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:54:00,2.96,4.77,2951,1886,5.61,58.0,48.22,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:54:00,3.72,6.08,2842,1935,8.42,58.0,51.1,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:54:00,3.51,4.84,2961,1904,6.54,58.0,46.86,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:56:00,3.88,4.72,2999,1764,6.06,61.15,47.43,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:56:00,3.2,4.39,3032,1687,8.46,58.0,46.29,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:56:00,4.48,4.85,3104,1821,6.07,58.0,47.67,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:56:00,3.4,5.93,2817,1756,6.27,58.0,50.84,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T07:58:00,3.3,5.37,3127,1860,7.95,60.89,47.2,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T07:58:00,3.67,4.96,3048,1676,8.24,58.0,47.69,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T07:58:00,3.07,4.73,3079,2011,7.79,58.0,44.46,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T07:58:00,2.81,4.77,2864,1724,8.98,58.0,49.21,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T08:00:00,3.96,5.89,2811,1937,5.92,61.29,45.81,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T08:00:00,3.37,5.72,2825,1963,5.53,58.0,50.3,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T08:00:00,3.68,5.14,3013,1740,8.14,58.0,47.25,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T08:00:00,3.88,4.81,3204,1666,9.14,58.0,47.06,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T08:02:00,3.52,5.8,2990,1858,5.92,61.23,46.81,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T08:02:00,3.54,5.42,3195,1814,7.12,58.0,52.1,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T08:02:00,2.97,4.83,2976,1877,5.23,58.0,45.66,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T08:02:00,3.87,5.47,3010,1840,9.21,58.0,50.89,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T08:04:00,3.22,4.63,2827,1869,5.78,60.95,50.06,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T08:04:00,4.22,4.73,2968,1814,9.73,58.0,46.75,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T08:04:00,3.1,4.91,2877,1950,7.2,58.0,46.22,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T08:04:00,3.61,4.92,3061,1651,5.67,58.0,48.37,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T08:06:00,4.06,5.08,2750,1874,8.01,61.15,47.45,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T08:06:00,3.98,5.03,2815,1971,7.36,58.0,50.37,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T08:06:00,4.36,4.63,3114,1960,7.89,58.0,50.84,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T08:06:00,4.16,5.31,2996,1784,9.64,58.0,48.76,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T08:08:00,3.09,6.1,2937,1812,7.05,61.71,44.69,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T08:08:00,3.37,5.26,2917,1717,7.35,58.0,44.65,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T08:08:00,4.08,5.83,3112,1764,3.49,58.0,49.65,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T08:08:00,3.35,5.12,3155,1847,8.43,58.0,45.14,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T08:10:00,3.52,5.04,2731,1992,6.99,60.74,49.28,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T08:10:00,3.37,5.08,3015,1845,9.53,58.0,49.97,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T08:10:00,3.34,5.32,3214,1969,10.47,58.0,46.75,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T08:10:00,3.05,5.17,3119,1842,9.8,58.0,49.87,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T08:12:00,3.84,5.41,2835,1875,6.93,61.53,46.22,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T08:12:00,3.59,5.52,2781,1785,8.16,58.0,44.41,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T08:12:00,3.61,5.11,2930,1826,9.31,58.0,53.76,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T08:12:00,3.17,5.13,3064,2003,6.06,58.0,50.44,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T08:14:00,3.78,5.58,2927,1858,5.34,61.13,54.5,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T08:14:00,3.05,4.68,2937,1886,10.33,58.0,47.12,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T08:14:00,3.53,4.47,3132,1806,9.26,58.0,44.78,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T08:14:00,3.13,5.9,2962,1840,8.29,58.0,51.13,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T08:16:00,3.8,5.25,2968,1964,9.66,61.01,52.99,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T08:16:00,4.44,4.02,3232,1985,7.33,58.0,50.36,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T08:16:00,3.21,5.93,2801,1779,6.84,58.0,47.09,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T08:16:00,3.71,5.17,2997,1862,3.29,58.0,50.39,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T08:18:00,3.62,5.31,3181,1887,3.81,61.32,49.75,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T08:18:00,3.37,4.61,3003,1765,9.12,58.0,51.01,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T08:18:00,3.36,5.5,3031,1977,9.24,58.0,49.11,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T08:18:00,4.11,4.86,3197,1836,6.31,58.0,50.14,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T08:20:00,3.29,5.31,2896,1995,6.38,61.71,54.55,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T08:20:00,3.23,5.57,2910,1778,6.4,58.0,50.43,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T08:20:00,4.4,4.87,2916,1988,9.16,58.0,53.77,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T08:20:00,2.94,4.75,2916,1905,7.62,58.0,53.13,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T08:22:00,3.44,4.96,2932,1955,9.3,61.27,46.37,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T08:22:00,4.08,6.22,3152,1954,8.98,58.0,47.29,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T08:22:00,3.86,5.7,3212,2012,8.48,58.0,53.99,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T08:22:00,3.42,5.2,3220,1868,6.7,58.0,50.03,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T08:24:00,3.59,4.89,3346,1881,10.27,61.58,49.15,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T08:24:00,3.51,4.96,2855,1890,9.75,58.0,53.9,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T08:24:00,4.19,4.98,3113,2054,7.15,58.0,51.08,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T08:24:00,3.83,5.3,3306,1796,9.06,58.0,52.96,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T08:26:00,3.72,5.74,3232,1951,7.44,61.87,45.87,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T08:26:00,3.71,5.72,3126,1763,9.15,58.0,49.98,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T08:26:00,3.17,5.72,3081,1886,6.56,58.0,49.1,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T08:26:00,4.07,4.48,3222,1932,9.9,58.0,44.25,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T08:28:00,3.81,5.62,3424,1845,3.04,61.47,50.18,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T08:28:00,4.01,4.25,2973,1712,10.75,58.0,47.71,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T08:28:00,3.82,4.77,3090,1960,8.66,58.0,47.91,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T08:28:00,3.43,5.46,3156,1968,5.38,58.0,51.25,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T08:30:00,3.96,4.59,3168,1836,7.57,61.23,45.07,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T08:30:00,4.01,4.55,2966,1940,6.1,58.0,45.79,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T08:30:00,3.46,5.02,3419,1960,8.64,58.0,53.39,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T08:30:00,3.98,5.1,3107,2064,5.17,58.0,48.45,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T08:32:00,3.63,5.48,2850,2041,6.0,61.79,51.94,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T08:32:00,3.42,4.93,3005,1890,7.8,58.0,49.94,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T08:32:00,3.79,5.97,3138,1926,8.45,58.0,55.58,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T08:32:00,3.6,4.84,3161,1963,6.02,58.0,54.0,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T08:34:00,3.52,5.39,3025,1705,9.4,61.65,49.5,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T08:34:00,3.84,5.43,2869,1805,10.7,58.0,47.85,0.0
18b90679-ba14-5785-bca6-c3cc1e3ad587,2026-09-12T08:34:00,3.81,5.14,3116,2085,5.6,58.0,48.76,0.0
77059140-e829-5d12-90bd-2d2ebd9c436c,2026-09-12T08:34:00,3.71,5.5,3095,1982,8.31,58.0,48.94,0.0
3a6c166d-37fa-5cda-adad-777eb4567f37,2026-09-12T08:36:00,3.34,4.89,2928,2077,7.03,61.27,51.73,0.0
f1a6081a-48e3-56db-936e-f49af9832cb1,2026-09-12T08:36:00,3.91,5.47,3181,2089,7.93,58.0,50.45,0.0
